股票代碼,股票名稱,strategy,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,win_rate,total_trades
2330.TW,台積電,RSI,25.58964137682571,12.568059830305756,12.96705781052825,0.9692298757318304,-8.2114708001512,56.81818181818182,1
2330.TW,台積電,MACD,51.98061635928095,24.295355424481713,18.680154771478673,1.30059711612114,-25.48722913154306,57.2139303482587,21
2330.TW,台積電,MA_CROSS,68.74942932052946,31.241835151685883,21.167733596776397,1.4759178165603735,-18.034349560285364,56.557377049180324,11
2330.TW,台積電,STOCHASTIC,3.993204300606057,2.0553007597160278,20.229769055175,0.10159783604599573,-23.823159317051978,51.21951219512195,4
