股票代碼,股票名稱,strategy,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,win_rate,total_trades
2881.TW,富邦金,RSI,14.195185123830822,7.140354749083211,12.60648885305824,0.5664031303490991,-8.941180634790278,56.81818181818182,1
2881.TW,富邦金,MACD,28.12754528373713,13.744318868558514,14.849899821813375,0.925549601915102,-10.838690344399025,53.883495145631066,16
2881.TW,富邦金,MA_CROSS,14.618497225299599,7.346530982376831,17.887216872876728,0.41071403307670185,-20.622591149918527,51.291512915129154,12
2881.TW,富邦金,BOLLINGER,29.658965074641518,14.44868574785978,16.884414389837744,0.8557410055368009,-20.24335775209978,56.451612903225815,4
2881.TW,富邦金,STOCHASTIC,6.807265818693242,3.481000881341356,15.701752182237872,0.22169505931186026,-20.243357752099797,55.55555555555556,3
2881.TW,富邦金,RSI_MACD,0.0,0.0,0.0,0,0.0,0,0
2881.TW,富邦金,RSI_STOCHASTIC,0.0,0.0,0.0,0,0.0,0,0
2881.TW,富邦金,MACD_MA,20.44468751724102,10.147910520584503,12.117123637381278,0.8374851016026806,-10.444893440458623,53.89221556886228,14
2881.TW,富邦金,RSI_BOLLINGER,5.956916787262534,3.0521079637251924,12.039799513790589,0.2535015604063221,-8.941180634790278,53.84615384615385,1
2881.TW,富邦金,MACD_STOCHASTIC,0.0,0.0,0.0,0,0.0,0,0
2881.TW,富邦金,MA_BOLLINGER,0.0,0.0,0.0,0,0.0,0,0
2881.TW,富邦金,RSI_MACD_MA,0.0,0.0,0.0,0,0.0,0,0
2881.TW,富邦金,MACD_MA_CROSS,0.18361841019329805,0.09536381248265169,1.30087190492918,0.07330761170358532,-1.1261250352368108,44.44444444444444,1
