股票代碼,股票名稱,strategy,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,win_rate,total_trades
2382.TW,廣達,RSI,194.5323360174124,11.84866763954513,16.656622191119734,0.7113487658897669,-33.888886059961145,54.79274611398963,10
2382.TW,廣達,MACD,474.8844927822947,19.87784246433919,21.305804432707514,0.9329777961269468,-33.21964654527402,52.667231160033865,86
2382.TW,廣達,MA_CROSS,354.5108961423272,16.99349878081289,23.28604092867664,0.7297719192739837,-33.749256605360436,51.760299625468164,77
2382.TW,廣達,BOLLINGER,43.09581484152793,3.784488769331973,19.428066941130247,0.19479492122399525,-48.486187908982295,53.6117381489842,22
2382.TW,廣達,STOCHASTIC,180.43115761003565,11.281286681029123,18.150413479597365,0.6215443352687401,-32.39215840065534,55.39473684210526,29
2382.TW,廣達,RSI_MACD,2.0833438063974974,0.21397134166816212,2.923835473265315,0.07318173119679702,-6.260859128676248,50.0,1
2382.TW,廣達,RSI_STOCHASTIC,66.68582812531427,5.439235585879443,10.005743409407,0.5436113403393585,-19.67083407328088,54.929577464788736,11
2382.TW,廣達,MACD_MA,266.75371122203313,14.420450179156962,17.68609754970239,0.8153551193886535,-33.007291278821796,51.36239782016349,64
2382.TW,廣達,RSI_BOLLINGER,92.04147315252118,6.998336256541471,14.416700793170214,0.48543257968264636,-33.88888605996114,55.49872122762148,10
2382.TW,廣達,MACD_STOCHASTIC,12.042788354616274,1.1857109667626542,3.404579046553307,0.34826947782664414,-4.619566181205194,53.94736842105263,3
2382.TW,廣達,MA_BOLLINGER,8.382485608501678,0.8379243415665316,6.627380743755676,0.12643371098846626,-10.103168381383654,48.484848484848484,70
2382.TW,廣達,RSI_MACD_MA,2.0833438063974974,0.21397134166816212,2.923835473265315,0.07318173119679702,-6.260859128676248,50.0,1
2382.TW,廣達,MACD_MA_CROSS,-19.15658798892523,-2.180295546228983,6.1241119948336875,-0.3560182354712462,-23.695975503247404,37.38317757009346,15
