股票代碼,股票名稱,strategy,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,win_rate,total_trades
2330.TW,台積電,RSI,120.45367007442982,8.539704150880635,15.627198315397745,0.5464641824162632,-37.472544605837335,52.44865718799369,8
2330.TW,台積電,MACD,464.6249107026653,19.654278033991268,17.73867242011478,1.1079903596226448,-25.487221455187285,54.15094339622642,95
2330.TW,台積電,MA_CROSS,476.311380541829,19.908651713066416,19.40440270350129,1.0259863195621135,-23.354116606593852,52.6832955404384,73
2330.TW,台積電,BOLLINGER,134.37581927974267,9.23090897176837,17.644134369938648,0.5231715412174379,-25.251414696058834,53.143534994068794,22
2330.TW,台積電,STOCHASTIC,26.58278720806424,2.4736636926048217,17.0493799014064,0.14508819129549513,-44.73415953122094,51.012145748987855,28
2330.TW,台積電,RSI_MACD,0.0,0.0,0.0,0,0.0,0,0
2330.TW,台積電,RSI_STOCHASTIC,10.468094277829177,1.0373572650361762,7.691194312950824,0.13487596630986443,-21.80968586806975,50.943396226415096,5
2330.TW,台積電,MACD_MA,265.68286100489746,14.385773106510346,14.647400304907709,0.9821383185445063,-19.868983397110107,54.339622641509436,78
2330.TW,台積電,RSI_BOLLINGER,92.77841575720713,7.040826136587808,13.545332308002255,0.5197972243492511,-17.738363087429704,51.80995475113123,10
2330.TW,台積電,MACD_STOCHASTIC,0.0,0.0,0.0,0,0.0,0,0
2330.TW,台積電,MA_BOLLINGER,6.58432113069185,0.6631969157580686,6.194838015701161,0.10705637727365255,-18.400727349269204,51.78571428571429,60
2330.TW,台積電,RSI_MACD_MA,0.0,0.0,0.0,0,0.0,0,0
2330.TW,台積電,MACD_MA_CROSS,53.749787758680554,4.559955284675121,6.969485837925491,0.6542742737005717,-8.65149470836789,57.333333333333336,12
