股票代碼,股票名稱,strategy,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,win_rate,total_trades
2891.TW,中信金,RSI,108.22988929457327,7.899767103104383,12.248476977515416,0.644959133907507,-21.219506844193248,53.75,8
2891.TW,中信金,MACD,161.7754450098405,10.489993269834951,12.737254266230075,0.823567862474629,-12.230801717777934,53.92620624408704,96
2891.TW,中信金,MA_CROSS,264.2301166208802,14.338583464396448,14.031716482906809,1.0218695255041292,-13.893116606206219,54.661654135338345,67
2891.TW,中信金,BOLLINGER,148.61248725217192,9.90066518977688,12.788369666489277,0.7741929149671553,-25.917427385795115,55.975794251134644,25
2891.TW,中信金,STOCHASTIC,112.34061034921163,8.118643651550904,10.639617190040314,0.763057871964672,-18.20029693594992,55.77507598784195,29
2891.TW,中信金,RSI_MACD,0.0,0.0,0.0,0,0.0,0,0
2891.TW,中信金,RSI_STOCHASTIC,21.224985677149167,2.015285360314323,6.542973719816243,0.3080075584303159,-17.811693962278408,60.60606060606061,5
2891.TW,中信金,MACD_MA,42.09013960521231,3.7086396216145845,10.014362805758772,0.3703320614150235,-14.738397267884595,53.288590604026844,82
2891.TW,中信金,RSI_BOLLINGER,45.09521380606047,3.933876998049013,9.780819980268879,0.4022031901195332,-21.21950684419325,56.15942028985508,9
2891.TW,中信金,MACD_STOCHASTIC,0.0,0.0,0.0,0,0.0,0,0
2891.TW,中信金,MA_BOLLINGER,14.44389847034644,1.408363589941053,5.3481101322306674,0.2633385542031896,-11.761958232253415,54.90196078431373,55
2891.TW,中信金,RSI_MACD_MA,0.0,0.0,0.0,0,0.0,0,0
2891.TW,中信金,MACD_MA_CROSS,9.205428584867793,0.917024399307742,5.289240803641351,0.1733754301139818,-8.713060194159157,50.649350649350644,17
