股票代碼,股票名稱,strategy,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,win_rate,total_trades
2454.TW,聯發科,RSI,172.5367024246794,68.36097869025535,28.139656276325166,2.429346613866415,-11.9521900248151,54.973821989528794,4
2454.TW,聯發科,MACD,1.525533191542583,0.789765235221429,24.313458469981587,0.03248263656922796,-34.47449287412514,46.875,19
2454.TW,聯發科,MA_CROSS,-3.8460499022705763,-2.0171806721059227,25.86702111315497,-0.0779827202862591,-22.247617577764974,47.03196347031963,16
2454.TW,聯發科,STOCHASTIC,46.035831511222725,21.744986020514133,26.180063069323957,0.8305933397843281,-24.541505782128194,53.40909090909091,6
