股票代碼,股票名稱,strategy,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,win_rate,total_trades
2886.TW,兆豐金,RSI,66.84656472194892,5.449770871283666,9.506179892076753,0.5732871598428262,-13.677417729183253,50.390015600624025,8
2886.TW,兆豐金,MACD,99.70234800541138,7.433081649522966,10.075052594662338,0.7377710021544639,-15.120621989935385,52.53623188405797,103
2886.TW,兆豐金,MA_CROSS,73.7575998218143,5.894359025568896,11.81966383595566,0.49869091941837923,-18.70323411668038,52.96803652968036,72
2886.TW,兆豐金,BOLLINGER,69.8657894495777,5.645990748206842,10.06825496727874,0.5607715305736687,-17.93318004220906,52.54237288135594,23
2886.TW,兆豐金,STOCHASTIC,66.08090603838555,5.399504905196939,9.142267660327272,0.5906089283108618,-23.733440784139983,51.70807453416148,29
2886.TW,兆豐金,RSI_MACD,0.0,0.0,0.0,0,0.0,0,0
2886.TW,兆豐金,RSI_STOCHASTIC,2.875684137349599,0.29432298709706206,6.0438982364163545,0.048697541815590994,-12.744503070887228,50.602409638554214,7
2886.TW,兆豐金,MACD_MA,38.95270303734606,3.468878654708396,8.156154862452869,0.4253080910316569,-12.815036670852026,52.131546894031665,85
2886.TW,兆豐金,RSI_BOLLINGER,7.772047589489661,0.7789014172006059,7.664275748300348,0.10162753047779334,-14.898347215854105,48.63813229571984,7
2886.TW,兆豐金,MACD_STOCHASTIC,-1.0434803584982277,-0.10867748168490454,0.25077473661981475,-0.4333669457688007,-1.0434803584982277,0.0,1
2886.TW,兆豐金,MA_BOLLINGER,3.9897178171365955,0.40636452330398143,4.39439993313894,0.09247326813372522,-17.65333654413432,51.92307692307693,59
2886.TW,兆豐金,RSI_MACD_MA,0.0,0.0,0.0,0,0.0,0,0
2886.TW,兆豐金,MACD_MA_CROSS,4.286826927784615,0.4360638731565114,3.12993509845185,0.1393204202132499,-7.529700219251015,50.76923076923077,14
