股票代碼,股票名稱,strategy,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,win_rate,total_trades
2324.TW,仁寶,RSI,122.41273004473135,8.6392931130719,14.05838691907907,0.6145294736017863,-28.398785935083755,53.883495145631066,9
2324.TW,仁寶,MACD,66.8498980456167,5.449989253641463,16.60992241097429,0.3281164787404798,-25.582092000616097,51.42045454545454,98
2324.TW,仁寶,MA_CROSS,101.75962186157106,7.547281577722953,17.930812428050157,0.4209113004782942,-30.851973506874614,52.103559870550164,76
2324.TW,仁寶,BOLLINGER,46.31963589909815,4.024453159249153,14.738715655742125,0.2730531786656219,-31.004361526261015,53.8866930171278,23
2324.TW,仁寶,STOCHASTIC,27.19441141876857,2.524878937846764,15.862431669757335,0.15917351074618624,-36.82021291202122,51.245551601423486,24
2324.TW,仁寶,RSI_MACD,0.0,0.0,0.0,0,0.0,0,0
2324.TW,仁寶,RSI_STOCHASTIC,29.218766137371887,2.6928311077321965,8.592256375717884,0.31340209020557885,-19.021775468464643,52.4390243902439,8
2324.TW,仁寶,MACD_MA,54.2282396229363,4.593637432281805,14.497280527546529,0.31686200895080674,-23.19979338244405,51.83553597650514,71
2324.TW,仁寶,RSI_BOLLINGER,31.352333694743393,2.8673105421100242,11.76679030618783,0.2436782221403389,-28.398785935083747,55.04322766570605,9
2324.TW,仁寶,MACD_STOCHASTIC,0.0,0.0,0.0,0,0.0,0,0
2324.TW,仁寶,MA_BOLLINGER,-1.7958005424854595,-0.187670006507068,6.703919866409952,-0.027994070670114984,-15.430973675748344,51.515151515151516,69
2324.TW,仁寶,RSI_MACD_MA,0.0,0.0,0.0,0,0.0,0,0
2324.TW,仁寶,MACD_MA_CROSS,-11.788604911236755,-1.2918454253630696,5.511141710540116,-0.23440613455691076,-16.781521283159844,49.45054945054945,14
