股票代碼,股票名稱,strategy,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,win_rate,total_trades
2882.TW,國泰金,RSI,38.11858129400043,18.269636126479426,20.198229935824543,0.9045166920332722,-19.642856559888408,57.065217391304344,2
2882.TW,國泰金,MACD,47.40451536589243,22.336519447953652,17.38343407975053,1.284931351623603,-8.980210937390947,56.770833333333336,15
2882.TW,國泰金,MA_CROSS,87.72714024616397,38.71431410954147,20.324853155957506,1.9047770634541459,-13.175914492111646,56.40138408304498,16
2882.TW,國泰金,BOLLINGER,20.6733426118328,10.256510662922992,19.916581225931672,0.5149734558644466,-29.386590052866886,55.223880597014926,3
2882.TW,國泰金,STOCHASTIC,13.054782502847996,6.58308176555602,17.280373916616647,0.38095713653659946,-24.196026111208603,61.111111111111114,5
2882.TW,國泰金,RSI_MACD,0.0,0.0,0.0,0,0.0,0,0
2882.TW,國泰金,RSI_STOCHASTIC,-1.7857106713081272,-0.9318484729427978,15.426782325248345,-0.06040459074979504,-19.64285655988841,58.620689655172406,1
2882.TW,國泰金,MACD_MA,28.250966240386767,13.801234881182612,13.867366903355336,0.9952311046045286,-7.814770181513052,53.246753246753244,13
2882.TW,國泰金,RSI_BOLLINGER,2.9411793699666955,1.517557739081532,15.164581912555775,0.10007250762548515,-19.64285655988841,62.06896551724138,1
2882.TW,國泰金,MACD_STOCHASTIC,0.0,0.0,0.0,0,0.0,0,0
2882.TW,國泰金,MA_BOLLINGER,0.0,0.0,0.0,0,0.0,0,0
2882.TW,國泰金,RSI_MACD_MA,0.0,0.0,0.0,0,0.0,0,0
2882.TW,國泰金,MACD_MA_CROSS,1.2987069799967221,0.6727003992976988,4.824864038911602,0.1394237006208878,-4.791342429020407,53.333333333333336,1
