股票代碼,股票名稱,strategy,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,win_rate,total_trades
1303.TW,南亞,RSI,-54.67845451330873,-7.8761271483338335,18.472968930273755,-0.42635957317214607,-68.43306908202975,47.87234042553192,5
1303.TW,南亞,MACD,69.95606688070085,5.651809615500314,18.02975098800106,0.3134713074662893,-42.341058587583234,49.55595026642984,95
1303.TW,南亞,MA_CROSS,42.55116350153132,3.7434700913289376,18.464241738634602,0.20274160966470106,-44.7021879522623,49.87212276214834,81
1303.TW,南亞,BOLLINGER,5.661798077469138,0.5725274955933557,17.529731670016364,0.03266036847401563,-45.754340807801775,50.92511013215859,24
1303.TW,南亞,STOCHASTIC,44.08093279359091,3.8583256148807976,17.380418890053047,0.221992671136882,-48.50717775068616,51.31128848346636,31
1303.TW,南亞,RSI_MACD,0.0,0.0,0.0,0,0.0,0,0
1303.TW,南亞,RSI_STOCHASTIC,28.93701220336058,2.6695970597722996,11.612272120703048,0.22989446268769256,-23.386860386228573,50.72886297376093,14
1303.TW,南亞,MACD_MA,23.264953751812367,2.19191312689091,11.991028339346576,0.1827960926168867,-25.643289139675513,50.37593984962406,67
1303.TW,南亞,RSI_BOLLINGER,7.489259198435216,0.7514571328004926,13.298751581749002,0.05650584027990872,-34.316209795965925,48.9908256880734,12
1303.TW,南亞,MACD_STOCHASTIC,-7.834104557342969,-0.8421013208453565,6.302348648832084,-0.13361706369599372,-19.31472385853889,41.7910447761194,3
1303.TW,南亞,MA_BOLLINGER,-40.6493261227862,-5.26443128766787,7.738025163370844,-0.6803326658315717,-44.65743466438349,44.70588235294118,91
1303.TW,南亞,RSI_MACD_MA,0.0,0.0,0.0,0,0.0,0,0
1303.TW,南亞,MACD_MA_CROSS,-17.809694730475755,-2.012604629198955,3.987463731859782,-0.504733024433118,-22.563466165013757,48.031496062992126,16
