股票代碼,股票名稱,strategy,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,win_rate,total_trades
1216.TW,統一,RSI,51.39388135473393,4.392720842836306,12.029870988394725,0.3651511181685976,-18.97905922950781,52.194543297746144,6
1216.TW,統一,MACD,7.353808160517672,0.7382888367696516,12.17377462272192,0.06064584400894539,-34.051723085523896,50.22261798753339,107
1216.TW,統一,MA_CROSS,-12.68250912734864,-1.3960089110621854,12.822316041661159,-0.1088733818856433,-35.5840911437976,50.60926076360682,85
1216.TW,統一,BOLLINGER,140.92596799870464,9.543460002239645,13.05789432040042,0.7308575003038464,-17.576561505564673,53.56394129979035,28
1216.TW,統一,STOCHASTIC,59.731221890512074,4.974448242704699,9.274463808258893,0.5363596586872182,-13.390408110381511,51.470588235294116,24
1216.TW,統一,RSI_MACD,0.0,0.0,0.0,0,0.0,0,0
1216.TW,統一,RSI_STOCHASTIC,9.348663140108115,0.9307372719784546,4.056026402416822,0.22947022026875022,-8.383233325223353,52.67175572519084,2
1216.TW,統一,MACD_MA,-9.41576484718728,-1.0198677166674552,9.559568172006479,-0.10668554251790988,-35.867660211376844,50.34674063800277,79
1216.TW,統一,RSI_BOLLINGER,39.39159147821849,3.50270838123643,8.106784684888686,0.4320712239669563,-14.680908699180309,52.226720647773284,8
1216.TW,統一,MACD_STOCHASTIC,-4.506902037339488,-0.47690467133273406,2.177914372745377,-0.2189731044070251,-6.407538224851403,44.44444444444444,3
1216.TW,統一,MA_BOLLINGER,29.591796213088738,2.7235222283887417,4.220124688256784,0.6453653457129848,-5.967236862652146,62.121212121212125,69
1216.TW,統一,RSI_MACD_MA,0.0,0.0,0.0,0,0.0,0,0
1216.TW,統一,MACD_MA_CROSS,0.7054304975486092,0.07289549954649921,5.419343155665516,0.013450984271090574,-15.578231890799351,53.275109170305676,22
