股票代碼,股票名稱,strategy,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,win_rate,total_trades
2317.TW,鴻海,RSI,17.314531007719314,8.651153619895013,24.848913187221967,0.34815018084346994,-40.789476859942965,54.77707006369427,2
2317.TW,鴻海,MACD,10.962529526918342,5.553605316732058,21.376284441422154,0.2598021808678075,-22.327867445249414,52.84974093264248,19
2317.TW,鴻海,MA_CROSS,44.118808069936534,20.911968640792832,23.89749843606859,0.875069359110421,-22.100503457968625,53.879310344827594,11
2317.TW,鴻海,BOLLINGER,-7.179909949385477,-3.7973188455219797,29.69972157548651,-0.12785705198853453,-48.86363775217086,53.48837209302325,2
2317.TW,鴻海,STOCHASTIC,-29.573484606020408,-16.653836524128295,26.720470449699775,-0.6232613514600532,-43.60157108827336,51.67785234899329,3
2317.TW,鴻海,RSI_MACD,0.0,0.0,0.0,0,0.0,0,0
2317.TW,鴻海,RSI_STOCHASTIC,2.8880853648511007,1.4903488928189157,18.648803279245026,0.0799165968187129,-22.19267395559154,53.57142857142857,2
2317.TW,鴻海,MACD_MA,19.832991198170102,9.856896377153568,17.061098150403538,0.5777410275856381,-12.241662541990895,55.223880597014926,15
2317.TW,鴻海,RSI_BOLLINGER,-15.934066220498021,-8.62371318051104,21.866151214404706,-0.39438642383621764,-40.78947685994292,52.27272727272727,1
2317.TW,鴻海,MACD_STOCHASTIC,0.0,0.0,0.0,0,0.0,0,0
2317.TW,鴻海,MA_BOLLINGER,0.0,0.0,0.0,0,0.0,0,0
2317.TW,鴻海,RSI_MACD_MA,0.0,0.0,0.0,0,0.0,0,0
2317.TW,鴻海,MACD_MA_CROSS,-1.5872996749257462,-0.8279107174337552,0.8287868445022115,-0.9989428800972553,-1.5872996749257462,0.0,1
